idx,text,tokens
620,鱼,['鱼']
621,烤中翅,['烤|中翅']
622,草莓鲜牛乳,['草莓|鲜牛乳']
623,黑啤,['黑|啤']
624,猪肉大葱包子,['猪肉|大葱|包子']
625,霸霸燕麦奶茶,['霸霸|燕麦|奶茶']
626,苦瓜炒牛肉,['苦瓜|炒|牛肉']
627,莓莓摇摇冻,['莓莓|摇摇|冻']
628,农家煎豆腐,['农家|煎|豆腐']
629,鲜肉蛋饺,['鲜肉|蛋饺']
630,双拼,['双拼']
631,皮蛋,['皮蛋']
632,柿柿如意,['柿|柿|如意']
633,老干妈鸡蛋炒饭,['老干妈|鸡蛋|炒饭']
634,莲花血鸭,['莲花|血鸭']
635,干姜美式,['干姜|美式']
636,紫薯,['紫薯']
637,牛羊肉,['牛|羊|肉']
638,甲鱼鸡煲,['甲鱼|鸡煲']
639,阿克苏苹果,['阿克苏|苹果']
640,轻奶茶西米露,['轻奶|茶西米露']
641,清汤羊肉,['清汤|羊肉']
642,炒秋葵,['炒|秋葵']
643,咸饭,['咸|饭']
644,木瓜炖雪蛤,['木瓜|炖|雪蛤']
645,海盐百香金凤梨,['海盐|百香|金凤梨']
646,橙意满满,['橙意|满满']
647,全麦切片,['全麦|切片']
648,泡菜苕粉肉丝,['泡菜|苕粉|肉丝']
649,锅贴饺,['锅贴|饺']
650,碳烤羊腿,['碳烤|羊腿']
651,汤品,['汤品']
652,砂锅面,['砂锅|面']
653,清炒西蓝花,['清炒|西蓝花']
654,虾仁炒蛋,['虾仁|炒蛋']
655,熏鸡,['熏|鸡']
656,牛肉干拌面,['牛肉干|拌面']
657,脆皮瓜瓜大福,['脆皮|瓜瓜|大福']
658,小丑鸭葡萄奶绿,['小丑鸭|葡萄|奶绿']
659,黄汤拉面,['黄汤|拉面']
660,韭菜煎包,['韭菜|煎包']
661,蛋挞,['蛋|挞']
662,炸香肠,['炸|香肠']
663,芒果炒冰,['芒果|炒冰']
664,骨汤锅,['骨汤|锅']
665,油碟,['油|碟']
666,香菜卷,['香菜|卷']
667,桃子莓莓,['桃子|莓莓']
668,招牌猪手,['招牌|猪手']
669,小红腰,['小红|腰']
670,鸡肉炒年糕,['鸡肉|炒|年糕']
671,凉拌豆芽,['凉拌|豆芽']
672,鲜虾馄饨,['鲜虾|馄饨']
673,梅干菜锅盔,['梅干菜|锅盔']
674,牛肉煲仔饭,['牛肉|煲仔饭']
675,豉汁蒸凤爪,['豉汁|蒸|凤爪']
676,金针磨,['金针|磨']
677,椒盐排条,['椒盐|排条']
678,脆皮烤鸭,['脆皮|烤鸭']
679,烤猪蹄,['烤|猪蹄']
680,蜜意绵云库可冰,['蜜意|绵云|库可冰']
681,拌花菜,['拌|花菜']
682,菠萝古老肉,['菠萝|古老肉']
683,香干肉丝,['香干|肉丝']
684,草莓绵绵冰,['草莓|绵绵冰']
685,豆腐菜,['豆腐|菜']
686,黄瓜葱丝,['黄瓜|葱丝']
687,康师傅水蜜桃,['康师傅|水蜜桃']
688,花生豆腐花奶茶,['花生|豆腐花|奶茶']
689,面藕,['面|藕']
690,千层肚,['千层|肚']
691,上脑肥牛,['上脑|肥牛']
692,安吉白茶,['安吉|白茶']
693,炸腐竹,['炸|腐竹']
694,小柿子,['小|柿子']
695,麻辣鸭翅,['麻辣|鸭翅']
696,血蛤,['血|蛤']
697,酥肉砂锅,['酥肉|砂锅']
698,素拼盘,['素|拼盘']
699,海带,['海带']
700,炸五花肉,['炸|五花肉']
701,樱花初绽拿铁,['樱花|初绽|拿铁']
702,椒盐玉米,['椒盐|玉米']
703,芒果冰,['芒果|冰']
704,玫瑰荔枝蛋糕,['玫瑰|荔枝|蛋糕']
705,郎酒,['郎|酒']
706,油塔子,['油塔子']
707,蝴蝶虾,['蝴蝶|虾']
708,白葡萄冰柠茶,['白葡萄|冰柠茶']
709,糯米烧卖,['糯米|烧卖']
710,黄鳝粥,['黄鳝|粥']
711,招牌鸭掌,['招牌|鸭掌']
712,炒肚丝,['炒|肚丝']
713,先百香双响炮,['先百|香双|响炮']
714,秋季特饮,['秋季|特饮']
715,秘制凉皮,['秘制|凉皮']
716,口条,['口条']
717,法式奶香片,['法式|奶香片']
718,酸菜草鱼,['酸菜|草鱼']
719,果盘,['果盘']
720,折耳根,['折耳根']
721,茉香波士茶,['茉香|波士茶']
722,鸡蛋水饺,['鸡蛋|水饺']
723,焦糖海盐奶茶,['焦糖|海盐|奶茶']
724,延边风味芝芝板烧鸡腿堡,['延边|风味|芝芝|板烧|鸡腿|堡']
725,鸭翅,['鸭翅']
726,凉瓜牛肉,['凉瓜|牛肉']
727,春日桃桃,['春日|桃桃']
728,肉丝拌面,['肉丝|拌面']
729,熱奶茶,['熱|奶茶']
730,嫩滑牛肉,['嫩滑|牛肉']
731,糖炒栗子,['糖炒|栗子']
732,麦麦咔滋脆鸡腿堡,['麦麦|咔滋|脆鸡腿堡']
733,芹菜肉水饺,['芹菜|肉|水饺']
734,香辣土豆丝,['香辣|土豆丝']
735,啤酒,['啤|酒']
736,油爆河虾,['油爆|河虾']
737,招牌炸蘑菇,['招牌|炸|蘑菇']
738,闪光爆爆黄茶,['闪光|爆爆|黄茶']
739,肉丝炒粉,['肉丝|炒粉']
740,奥利奥,['奥利奥']
741,王道椒香鸡腿,['王道|椒香|鸡腿']
742,牛肉干,['牛肉|干']
743,燕麦冰摇浓缩,['燕麦|冰摇|浓缩']
744,红烧鲤鱼,['红烧|鲤鱼']
745,酸菜肉丝米线,['酸菜|肉丝|米线']
746,手撕红糖馒头,['手撕|红糖|馒头']
747,排骨鸡,['排骨|鸡']
748,蟹小方,['蟹|小方']
749,时令凉菜,['时令|凉菜']
750,拌汤,['拌|汤']
751,猪小肠,['猪|小肠']
752,炸猪皮,['炸|猪皮']
753,香菇肉饺,['香菇|肉饺']
754,抹茶奶昔,['抹茶|奶昔']
755,琵琶腿,['琵琶|腿']
756,老碗鱼,['老碗|鱼']
757,牛肉饺子,['牛肉|饺子']
758,泡椒鸡杂,['泡椒|鸡杂']
759,真空鸭翅中,['真空|鸭翅中']
760,奥利奥麦旋风,['奥利奥|麦旋风']
761,潮汕肉卷,['潮汕|肉卷']
762,原味温酸奶,['原味|温酸奶']
763,肉沫粉条,['肉沫|粉条']
764,招牌,['招牌']
765,星冰乐party装,['星冰乐|party|装']
766,冲绳黑糖燕麦拿铁,['冲绳|黑糖|燕麦|拿铁']
767,无骨鸡柳,['无骨|鸡柳']
768,超级外送全家桶,['超级|外送|全家桶']
769,清蒸黄花鱼,['清蒸|黄花鱼']
770,生椰酸奶紫米露,['生椰|酸奶|紫米露']
771,巴旦木仁,['巴旦木|仁']
772,初恋牛乳雪域,['初恋|牛乳|雪域']
773,经典牛肉炒米粉,['经典|牛肉|炒|米粉']
774,蒜茄子,['蒜|茄子']
775,特味牛五花,['特味|牛五花']
776,热狗面包,['热狗|面包']
777,桃气乌龙轻乳,['桃气|乌龙|轻乳']
778,芬达橙味汽水,['芬达|橙味|汽水']
779,奶油蛋糕,['奶油|蛋糕']
780,油炸豆腐,['油炸|豆腐']
781,牛胸口,['牛|胸口']
782,腰肝合炒,['腰肝|合炒']
783,冰可乐,['冰|可乐']
784,芥兰炒牛肉,['芥兰|炒|牛肉']
785,炒三鲜,['炒|三鲜']
786,卤猪尾巴,['卤|猪尾巴']
787,羊杂碎,['羊|杂碎']
788,酸菜粉,['酸菜|粉']
789,草莓养乐多,['草莓|养乐多']
790,香辣鸡尖,['香辣|鸡尖']
791,牛柳,['牛柳']
792,牛小肠,['牛|小肠']
793,香草拿铁咖啡,['香草|拿铁|咖啡']
794,凤梨酥,['凤梨|酥']
795,葱爆牛肉盖浇饭,['葱爆|牛肉|盖浇饭']
796,鱼丸米线,['鱼丸|米线']
797,酸菜汆白肉,['酸菜|汆白肉']
798,清兰乌龙奶茶,['清兰|乌龙奶茶']
799,绿色心情,['绿|色|心|情']
800,千叶豆腐,['千叶|豆腐']
801,级进口车厘子中,['级|进口|车厘子|中']
802,秦镇米皮,['秦镇|米皮']
803,小米糕,['小米|糕']
804,经典培根披萨,['经典|培根|披萨']
805,桂花马蹄,['桂花|马蹄']
806,蒜蓉鲍鱼,['蒜蓉|鲍鱼']
807,二哥爱鸡翅,['二哥|爱|鸡翅']
808,铁板蛏子,['铁板|蛏子']
809,牛杂火锅,['牛杂|火锅']
810,辣锅,['辣|锅']
811,大碗麻辣烫,['大碗|麻辣烫']
812,白菜包,['白菜|包']
813,车厘子黑森林,['车厘子|黑森林']
814,烤鸡,['烤|鸡']
815,特色小菜,['特色|小菜']
816,树椒土豆丝,['树椒|土豆丝']
817,荷兰豆,['荷兰|豆']
818,自助泡菜,['自助|泡菜']
819,鸭中翅,['鸭|中翅']
820,香菇瘦肉粥,['香菇|瘦肉|粥']
821,芝芝葡萄,['芝芝|葡萄']
822,手撕鸡,['手撕|鸡']
823,三丁包,['三丁|包']
824,手撕牛肉,['手撕|牛肉']
825,特色牛肉,['特色|牛肉']
826,鲜苹果百香/大杯,['鲜苹果|百香|大杯']
827,甜皮鸭,['甜皮|鸭']
828,披萨,['披萨']
829,红油土豆丝,['红油|土豆丝']
830,白千层,['白|千层']
831,小鱼丸,['小鱼|丸']
832,魔芋丝结,['魔芋|丝结']
833,馥芮白,['馥芮|白']
834,巧克力风味星冰乐,['巧克力|风味|星冰乐']
835,清炒野菜,['清炒|野菜']
836,锅贴饼,['锅贴|饼']
837,裤带面,['裤带|面']
838,草莓摇摇奶昔,['草莓|摇摇|奶昔']
839,榴芒双拼,['榴芒|双拼']
840,素炒米粉,['素炒|米粉']
841,珍珠,['珍珠']
842,虎皮青椒,['虎皮|青椒']
843,菠萝汁,['菠萝|汁']
844,炸菜卷,['炸|菜卷']
845,香菇鲜肉小馄饨,['香菇|鲜肉|小馄饨']
846,自制辣椒酱,['自制|辣椒酱']
847,小鸡腿,['小|鸡腿']
848,海藻,['海藻']
849,红丝绒蛋糕卷,['红丝绒|蛋糕卷']
850,树上双柚汁,['树上|双柚|汁']
851,粑粑糕,['粑粑|糕']
852,优品豆浆,['优品|豆浆']
853,排骨藕汤,['排骨|藕汤']
854,草莓麦旋风,['草莓|麦旋风']
855,香辣米线,['香辣|米线']
856,鸡蛋炒面,['鸡蛋|炒面']
857,素三鲜包子,['素|三鲜|包子']
858,海绵宝宝,['海绵|宝宝']
859,老鸭汤馄饨,['老鸭|汤馄饨']
860,辣白菜,['辣|白菜']
861,雪碧瓶装,['雪碧|瓶装']
862,小清新,['小清新|']
863,牛三鲜,['牛|三鲜']
864,焖羊肉,['焖|羊肉']
865,杨梅冰盏,['杨梅|冰盏']
866,手打虾滑,['手打|虾滑']
867,荠菜饺子,['荠菜|饺子']
868,爆浆芝士鸡排,['爆浆|芝士|鸡排']
869,羊蝎子锅,['羊蝎子|锅']
870,烤脆骨,['烤|脆骨']
871,蒜香花甲,['蒜香|花甲']
872,招牌隆江猪脚饭,['招牌|隆江|猪脚饭']
873,青菜炒面,['青菜|炒面']
874,黄瓜拌油条,['黄瓜|拌|油条']
875,牛肉酱拌面,['牛肉|酱|拌面']
876,比翼双飞,['比翼|双飞']
877,轻轻乌龙,['轻轻|乌龙']
878,腊味双拼煲仔饭,['腊味|双拼|煲仔饭']
879,普朗姆气泡水,['普朗姆|气泡水']
880,娃娃菜,['娃娃|菜']
881,抹茶奶盖,['抹茶|奶盖']
882,百香果益菌多,['百香果|益菌多']
883,五香肉饼中国汉堡,['五香|肉饼|中国|汉堡']
884,捞派脆脆毛肚,['捞派|脆脆|毛肚']
885,黄辣丁,['黄辣丁']
886,香菇油菜包,['香菇|油菜|包']
887,过油肉炒面,['过油肉|炒面']
888,酱油,['酱油']
889,肉末粉条,['肉末|粉条']
890,清火白粥,['清火|白粥']
891,辣子鸡,['辣子|鸡']
892,黄喉,['黄|喉']
893,乐堡,['乐|堡']
894,青芒,['青芒']
895,草莓红丝绒瑞士卷,['草莓|红丝绒|瑞士卷']
896,虾米饺,['虾米|饺']
897,阳光玫瑰葡萄,['阳光|玫瑰|葡萄']
898,格拉条,['格拉|条']
899,煎鲅鱼,['煎|鲅鱼']
900,黑胡椒烤肠,['黑胡椒|烤肠']
901,喜力啤酒,['喜力|啤酒']
902,玫瑰荔枝如意茶,['玫瑰|荔枝|如意|茶']
903,车仔面,['车仔|面']
904,经典美式,['经典|美式']
905,雪花鸡柳串,['雪花|鸡柳串']
906,炸响铃,['炸|响铃']
907,韭菜鲜肉水饺,['韭菜|鲜肉|水饺']
908,原味贝果,['原味|贝果']
909,冰糖草莓,['冰糖|草莓']
910,特色杂酱面,['特色|杂酱面']
911,酸菜酥肉米线,['酸菜|酥肉|米线']
912,菠萝饭,['菠萝|饭']
913,鸡肉饭,['鸡肉|饭']
914,菜心,['菜心']
915,酱油土豆丝,['酱油|土豆丝']
916,椒盐小黄鱼,['椒盐|小黄鱼']
917,三鲜水饺,['三鲜|水饺']
918,双杯热馥芮白,['双杯|热馥|芮白']
919,白凉粉,['白|凉粉']
920,莴笋头,['莴|笋|头']
921,芒椰桂花冻冻,['芒椰|桂花|冻冻']
922,油焖虾,['油焖|虾']
923,龙麟香牛奶茶,['龙麟|香牛奶茶']
924,海鲜炒饭,['海鲜|炒饭']
925,鲜切牛上脑,['鲜切|牛上脑']
926,麻辣龙虾,['麻辣|龙虾']
927,伊利纯牛奶,['伊利|纯牛奶']
928,五柳炸蛋,['五柳|炸蛋']
929,鸭喜香轻柠茶,['鸭喜香|轻柠茶']
930,调鼎斋甜脆玉米棒,['调鼎斋|甜脆|玉米棒']
931,藤椒柠檬风味锅巴,['藤椒|柠檬|风味|锅巴']
932,筋头巴脑肥牛,['筋头巴脑|肥牛']
933,烤鸡脖,['烤|鸡脖']
934,西葫芦鸡蛋包,['西葫芦|鸡蛋|包']
935,圣诞巧克力生椰拿铁,['圣诞|巧克力|生椰|拿铁']
936,蒜蓉蒸丝瓜,['蒜蓉|蒸|丝瓜']
937,叉烧包,['叉烧|包']
938,脆皮鸭肉,['脆皮|鸭肉']
939,炒羊血,['炒|羊血']
940,藤椒鸡排,['藤椒|鸡排']
941,素肠粉,['素|肠粉']
942,肉碎肠,['肉碎|肠']
943,香辣龙虾尾,['香辣|龙虾尾']
944,烟笋腊肉,['烟|笋|腊|肉']
945,椒盐鸡翅,['椒盐|鸡翅']
946,素饺,['素|饺']
947,浓缩咖啡,['浓缩|咖啡']
948,小炒鸡杂,['小炒|鸡杂']
949,芒果绿茶,['芒果|绿茶']
950,玉米鲜肉蒸饺,['玉米|鲜肉|蒸饺']
951,热奶茶,['热|奶茶']
952,梭子蟹炒年糕,['梭子蟹|炒|年糕']
953,金枪鱼刺身,['金枪鱼|刺身']
954,茶瓦纳抹茶瑞士卷,['茶瓦纳|抹茶|瑞士卷']
955,乌鸡汤面,['乌鸡|汤面']
956,麻油,['麻油']
957,辣椒炒肉盖码饭,['辣椒|炒肉|盖码饭']
958,凉拌莲藕,['凉拌|莲藕']
959,新奥尔良烤鸡肉比萨,['新奥尔良|烤鸡|肉比萨']
960,豆豉烤鱼,['豆豉|烤鱼']
961,肯德基嗷嗷大鸡架,['肯德基|嗷嗷|大鸡架']
962,t骨牛排,['t骨|牛排']
963,精品五花肉,['精品|五花肉']
964,香菇牛肉盖烧面,['香菇|牛肉|盖烧面']
965,青菜拼盘,['青菜|拼盘']
966,桂花酿豆腐,['桂花|酿豆腐']
967,牛肋条,['牛|肋条']
968,包心鱼豆腐,['包心|鱼豆腐']
969,小炒,['小炒']
970,赤豆酒酿,['赤豆|酒酿']
971,至尊虾饺皇,['至尊|虾饺皇']
972,葱油菜苔,['葱油|菜苔']
973,凉拌豇豆,['凉拌|豇豆']
974,黄金豆腐,['黄金|豆腐']
975,特色烧饼,['特色|烧饼']
976,红烧桂鱼,['红烧|桂鱼']
977,海鲜面,['海鲜|面']
978,抹茶奶茶,['抹茶|奶茶']
979,荷叶饼,['荷叶|饼']
980,石蛋,['石蛋']
981,爽口萝卜干,['爽口|萝卜干']
982,田园脆鸡堡,['田园|脆鸡|堡']
983,素三鲜水饺,['素|三鲜|水饺']
984,烤黔鱼,['烤|黔鱼']
985,蜜三刀,['蜜|三刀']
986,圣诞可露丽拿铁,['圣诞|可露丽|拿铁']
987,松仁土豆丝,['松仁|土豆丝']
988,锡纸烤鱼,['锡纸|烤鱼']
989,香辣鸡腿堡,['香辣|鸡腿|堡']
990,新疆灰枣,['新疆|灰枣']
991,麒麟瓜,['麒麟|瓜']
992,客家煎酿豆腐,['客家|煎酿|豆腐']
993,紫菜卷,['紫菜|卷']
994,鸡扒,['鸡扒']
995,番茄火锅汤料,['番茄|火锅|汤料']
996,芒果,['芒|果']
997,海鲜锅吧,['海鲜|锅吧']
998,瘦肉汤米粉,['瘦肉|汤米粉']
999,黑芝麻贝果,['黑芝麻|贝果']
1000,牛杂炒面,['牛杂|炒面']
1001,盐水河虾,['盐水|河虾']
1002,现炒板栗,['现炒|板栗']
1003,招牌鸭脖,['招牌|鸭脖']
1004,羊羔肉,['羊羔|肉']
1005,鲜切匙柄,['鲜切|匙柄']
1006,土豆肉丝饭,['土豆|肉丝|饭']
1007,蒜香炸鸡腿,['蒜香|炸鸡腿']
1008,鲜肉生煎包,['鲜肉|生煎包']
1009,王中王火腿肠,['王中王|火腿肠']
1010,泡菜炒饭,['泡菜|炒饭']
1011,大颗杨枝甘露,['大颗|杨枝甘露']
1012,麻婆豆腐盖浇饭,['麻婆|豆腐|盖浇饭']
1013,雪花,['雪花']
1014,跷脚牛肉,['跷脚|牛肉']
1015,柚香锦鲤红茶,['柚香|锦鲤|红茶']
1016,一碗米饭,['一碗|米饭']
1017,茉香云顶抹茶,['茉香|云顶|抹茶']
1018,mini杨枝甘露,['mini|杨枝|甘露']
1019,香菇滑鸡盖浇饭,['香菇|滑鸡|盖浇饭']
1020,手撕烤鸭,['手撕|烤鸭']
1021,喜姐放心淀粉肠,['喜姐|放心|淀粉肠']
1022,烤鱿鱼脚,['烤|鱿鱼脚']
1023,辣子鸡块,['辣子|鸡块']
1024,三拼,['三拼']
1025,蒸虾,['蒸|虾']
1026,蛋黄肉松青团,['蛋黄|肉松|青团']
1027,海鲜豆腐,['海鲜|豆腐']
1028,甜辣鸭脖,['甜辣|鸭脖']
1029,锡纸花甲粉,['锡纸|花甲粉']
1030,樱花白巧瑞纳冰,['樱花|白巧|瑞纳冰']
1031,甜辣鸭头,['甜辣|鸭头']
1032,肉丝拌川,['肉丝|拌川']
1033,羔羊卷,['羔羊|卷']
1034,法式香片,['法式|香片']
1035,盐焗手撕鸡,['盐焗|手撕鸡']
1036,干锅蛙,['干锅|蛙']
1037,脆皮乳鸽,['脆皮|乳鸽']
1038,小布丁,['小|布丁']
1039,东魁杨梅,['东魁|杨梅']
1040,红薯宽粉,['红薯|宽粉']
1041,百香果柠檬茶,['百香果|柠檬茶']
1042,红萝卜炒肉,['红萝卜|炒|肉']
1043,莲花白,['莲花|白']
1044,手擀面,['手|擀|面']
1045,酸菜炒肉,['酸菜|炒肉']
1046,雪花牛小排,['雪花|牛小排']
1047,烤羊肉筋,['烤|羊肉筋']
1048,乱炖,['乱|炖']
1049,双拼水饺,['双拼|水饺']
1050,蒜蓉扇贝,['蒜蓉|扇贝']
1051,烧鸟,['烧鸟']
1052,锁鲜鸡翅尖,['锁鲜|鸡翅尖']
1053,手撕盐焗鸡,['手撕|盐焗鸡']
1054,巴斯克芝士蛋糕,['巴斯克|芝士|蛋糕']
1055,飘香鱼,['飘香|鱼']
1056,虎皮辣子烧茄子,['虎皮|辣子|烧|茄子']
1057,虾仁滑蛋饭,['虾仁|滑蛋|饭']
1058,茴香鸡蛋,['茴香|鸡蛋']
1059,生椰桑葚莓莓,['生椰|桑葚|莓莓']
1060,蛋黄鸡翅,['蛋黄|鸡翅']
1061,芝士火腿麦芬,['芝士|火腿|麦芬']
1062,山核桃肉桂,['山核桃|肉桂']
1063,鞭炮笋,['鞭炮|笋']
1064,茼蒿菜,['茼蒿|菜']
1065,奥利奥黑旋风圣代,['奥利奥|黑旋风|圣代']
1066,绿色毛肚,['绿|色|毛肚']
1067,香菇,['香菇']
1068,鲜黄喉,['鲜|黄喉']
1069,蜜枣粽,['蜜枣|粽']
1070,青提油柑,['青提|油柑']
1071,梅干菜鲜肉饼,['梅干菜|鲜肉饼']
1072,锅魁,['锅魁']
1073,美蛙,['美|蛙']
1074,酸菜炒大肠,['酸菜|炒|大肠']
1075,无骨鸡块,['无骨|鸡块']
1076,麻辣刀削面,['麻辣|刀削面']
1077,青笋,['青笋']
1078,鲍汁豆腐,['鲍汁|豆腐']
1079,锡纸粉丝,['锡纸|粉丝']
1080,鲜切黄牛肉,['鲜切|黄牛肉']
1081,花椒锅巴,['花椒|锅巴']
1082,五香鸭舌头,['五香|鸭舌头']
1083,螃蟹粥,['螃蟹|粥']
1084,娃哈哈,['娃|哈|哈']
1085,梅菜笋丝,['梅菜|笋丝']
1086,老虎斑,['老虎|斑']
1087,司康,['司康']
1088,蓝色夏威夷,['蓝|色|夏威夷']
1089,火龙果酸奶奶昔,['火龙果|酸奶|奶昔']
1090,无锡小笼包,['无锡|小笼包']
1091,兰花豆,['兰花|豆']
1092,青橘西柚冰冰茶,['青橘|西柚|冰冰茶']
1093,芋泥饼,['芋泥|饼']
1094,千张结,['千张|结']
1095,烙馍,['烙|馍']
1096,抹茶红豆瑞幸卷,['抹茶|红豆|瑞幸|卷']
1097,奶茶烧仙草,['奶茶|烧仙草']
1098,黑鸭鸭掌,['黑鸭|鸭掌']
1099,藿香鲫鱼,['藿香|鲫鱼']
1100,可乐雪碧,['可乐|雪碧']
1101,香草风味拿铁,['香草|风味|拿铁']
1102,免费小菜,['免费|小菜']
1103,炸粿肉,['炸|粿肉']
1104,芥末虾球,['芥末|虾球']
1105,田螺串,['田螺|串']
1106,黄瓜花生米,['黄瓜|花生米']
1107,红薯粉,['红薯|粉']
1108,鸭盹,['鸭|盹']
1109,酸汤肥牛面,['酸汤|肥牛|面']
1110,肉丸胡辣汤,['肉丸|胡辣汤']
1111,鸭饼,['鸭|饼']
1112,京酱肉丝,['京酱|肉丝']
1113,烧椒皮蛋,['烧椒|皮蛋']
1114,韭菜炒香干,['韭菜|炒|香干']
1115,榨菜肉丝饭,['榨菜|肉丝|饭']
1116,五谷原味渔粉,['五谷|原味|渔粉']
1117,木耳水饺,['木耳|水饺']
1118,经典小食拼盘,['经典|小食|拼盘']
1119,红烧肉,['红烧|肉']
1120,黑糖珍珠牛乳,['黑糖|珍珠|牛乳']
1121,牛肉丸子,['牛肉|丸子']
1122,波波肠,['波波|肠']
1123,白梅见330ml冰饮,['白梅见|330ml|冰饮']
1124,糯米蛋糕,['糯米|蛋糕']
1125,满杯耶椰茶,['满杯|耶椰茶']
1126,原味煎饼,['原味|煎饼']
1127,黑牛牡蛎肉,['黑牛|牡蛎肉']
1128,香蕉麦片酸奶奶昔,['香蕉|麦片|酸奶|奶昔']
1129,外婆菜炒肉,['外婆|菜炒|肉']
1130,羊杂粉丝汤,['羊杂|粉丝|汤']
1131,土豆牛肉盖饭,['土豆|牛肉|盖饭']
1132,肉筋,['肉筋']
1133,白水煮蛋,['白水|煮蛋']
1134,白茶,['白茶']
1135,爆炒大肠,['爆炒|大肠']
1136,鸭鸭全家福,['鸭鸭|全家福']
1137,肉沫茄子煲仔饭,['肉沫|茄子|煲仔饭']
1138,喜之郎果冻,['喜之郎|果冻']
1139,砂锅扁豆丝,['砂锅|扁豆丝']
1140,香酥琵琶腿,['香酥|琵琶腿']
1141,砂锅酸菜鱼,['砂锅|酸菜鱼']
1142,韩式炸鸡桶,['韩式|炸鸡桶']
1143,招牌风味鸭头,['招牌|风味|鸭头']
1144,凯旋麦麦美式,['凯旋|麦麦|美式']
1145,旺仔,['旺仔']
1146,西瓜啵啵茶,['西瓜|啵啵茶']
1147,玉米布丁酥,['玉米|布丁|酥']
1148,炒粉,['炒|粉']
1149,活珠子,['活珠|子']
1150,明虾,['明|虾']
1151,羊肚,['羊|肚']
1152,牛肥瘦,['牛|肥瘦']
1153,鸭蛋,['鸭蛋']
1154,铁板凉粉,['铁板|凉粉']
1155,龙虾,['龙虾']
1156,章鱼足,['章鱼|足']
1157,去云南·玫瑰普洱,['去|云南|·|玫瑰|普洱']
1158,樱花粉荔圣代,['樱花|粉荔|圣代']
1159,特仑苏纯牛奶,['特仑苏|纯牛奶']
1160,濑尿虾,['濑尿|虾']
1161,海盐蛋糕,['海盐|蛋糕']
1162,三炮台,['三炮|台']
1163,木耳炒鸡蛋,['木耳|炒|鸡蛋']
1164,大蒜炒羊肚,['大蒜|炒|羊肚']
1165,鲳鱼,['鲳鱼']
1166,烤排骨,['烤|排骨']
1167,干红辣椒,['干红|辣椒']
1168,红烧茄子盖浇饭,['红烧|茄子|盖浇饭']
1169,脆香毛肚,['脆香|毛肚']
1170,千页豆腐,['千页|豆腐']
1171,西柚气泡,['西柚|气泡']
1172,雪人森林蛋糕,['雪人|森林|蛋糕']
1173,柠檬无骨鸭掌,['柠檬|无骨|鸭掌']
1174,大排粉,['大排|粉']
1175,玉米卷,['玉米|卷']
1176,农家小炒肉,['农家|小炒|肉']
1177,汁汁厚作牛肉汉堡,['汁汁|厚作|牛肉|汉堡']
1178,黄玫瑰拿铁,['黄玫瑰|拿铁']
1179,芬达橙,['芬达|橙']
1180,凉面,['凉|面']
1181,奥利奥好暖椰,['奥利奥|好暖椰']
1182,椰椰烧仙草,['椰椰|烧仙草']
